Date,Open,High,Low,Close,Adj Close,Volume
2019-04-09,0.481683,0.482434,0.448997,0.475341,0.475341,2314638
2019-04-10,0.475747,0.485266,0.454589,0.459402,0.459402,2282454
2019-04-11,0.459442,0.463954,0.410579,0.425117,0.425117,1369866
2019-04-12,0.425145,0.449387,0.406647,0.432945,0.432945,2239129
2019-04-13,0.432953,0.485393,0.427161,0.470019,0.470019,2381543
2019-04-14,0.470019,0.487651,0.447911,0.452816,0.452816,2570969
2019-04-15,0.452816,0.466677,0.420960,0.429914,0.429914,1853600
2019-04-16,0.429687,0.489110,0.428383,0.464386,0.464386,3726868
2019-04-17,0.464423,0.518007,0.460222,0.479115,0.479115,5738532
2019-04-18,0.479618,0.494071,0.476048,0.481932,0.481932,3004467
2019-04-19,0.481621,0.511854,0.469948,0.495002,0.495002,3629875
2019-04-20,0.495002,0.511843,0.491060,0.500310,0.500310,2595113
2019-04-21,0.500537,0.505055,0.456974,0.469107,0.469107,2485162
2019-04-22,0.468946,0.495141,0.463969,0.475927,0.475927,2622819
2019-04-23,0.475726,0.500680,0.468122,0.470725,0.470725,2548359
2019-04-24,0.469932,0.470061,0.403526,0.414612,0.414612,2246337
2019-04-25,0.414559,0.439899,0.385695,0.386628,0.386628,2377327
2019-04-26,0.387828,0.400549,0.371107,0.389129,0.389129,1947138
2019-04-27,0.390077,0.406903,0.389140,0.402870,0.402870,1877642
2019-04-28,0.402886,0.416843,0.396639,0.400850,0.400850,1513946
2019-04-29,0.401136,0.406415,0.371055,0.376940,0.376940,1752527
2019-04-30,0.376802,0.397000,0.370870,0.394495,0.394495,1642449
2019-05-01,0.392110,0.407851,0.392077,0.407315,0.407315,1697705
2019-05-02,0.408034,0.419804,0.394947,0.404030,0.404030,1973830
2019-05-03,0.403272,0.413922,0.391767,0.396897,0.396897,2374342
2019-05-04,0.396897,0.435832,0.366436,0.389820,0.389820,4802609
2019-05-05,0.389813,0.418421,0.383546,0.392120,0.392120,2947962
2019-05-06,0.391929,0.424094,0.378586,0.411115,0.411115,3039658
2019-05-07,0.411230,0.425266,0.389935,0.390064,0.390064,2451681
2019-05-08,0.392139,0.415819,0.373298,0.394218,0.394218,1682166
2019-05-09,0.394218,0.398530,0.339530,0.344846,0.344846,1398032
2019-05-10,0.344520,0.394016,0.341541,0.369481,0.369481,2117606
2019-05-11,0.369487,0.406942,0.362947,0.391346,0.391346,2574217
2019-05-12,0.392027,0.402051,0.363057,0.370219,0.370219,1891962
2019-05-13,0.370219,0.390857,0.347833,0.351429,0.351429,1769526
2019-05-14,0.350031,0.380319,0.349993,0.375299,0.375299,1612637
2019-05-15,0.374215,0.430105,0.373762,0.415624,0.415624,2157496
2019-05-16,0.418466,0.448626,0.394233,0.415465,0.415465,2668133
2019-05-17,0.415532,0.421010,0.352148,0.377466,0.377466,1842082
2019-05-18,0.377466,0.389882,0.373393,0.377857,0.377857,1402670
2019-05-19,0.376235,0.417045,0.375436,0.401336,0.401336,2124440
2019-05-20,0.401762,0.413534,0.382386,0.398680,0.398680,3002721
2019-05-21,0.397771,0.448823,0.395734,0.426304,0.426304,3349429
2019-05-22,0.426304,0.488200,0.418970,0.431068,0.431068,4204534
2019-05-23,0.430055,0.510528,0.408615,0.450087,0.450087,5357175
2019-05-24,0.450241,0.473539,0.437933,0.440795,0.440795,3320021
2019-05-25,0.440795,0.481902,0.438449,0.479389,0.479389,2876398
2019-05-26,0.479389,0.627819,0.472623,0.543899,0.543899,11707343
2019-05-27,0.544036,0.606125,0.511703,0.540591,0.540591,5519224
2019-05-28,0.539202,0.600392,0.528278,0.554446,0.554446,4998050
2019-05-29,0.554993,0.564127,0.537064,0.549522,0.549522,3091721
2019-05-30,0.549146,0.614266,0.523461,0.555123,0.555123,5707523
2019-05-31,0.555123,0.624073,0.538742,0.583517,0.583517,5637835
2019-06-01,0.585687,0.590721,0.549717,0.564950,0.564950,3495993
2019-06-02,0.564950,0.604351,0.560319,0.602844,0.602844,3293582
2019-06-03,0.602450,0.610732,0.546253,0.547414,0.547414,3314685
2019-06-04,0.547517,0.547517,0.458637,0.474034,0.474034,3708703
2019-06-05,0.474034,0.487610,0.461934,0.475727,0.475727,2568876
2019-06-06,0.476197,0.481928,0.447615,0.468840,0.468840,2509133
2019-06-07,0.468451,0.498551,0.468039,0.495157,0.495157,2427075
2019-06-08,0.495086,0.511758,0.485865,0.498716,0.498716,3101210
2019-06-09,0.498716,0.502145,0.446670,0.455665,0.455665,3060609
2019-06-10,0.454983,0.492851,0.450154,0.492851,0.492851,3365618
2019-06-11,0.494763,0.497560,0.472493,0.482560,0.482560,2969299
2019-06-12,0.483186,0.530442,0.477684,0.514828,0.514828,4892582
2019-06-13,0.514906,0.565608,0.501696,0.507620,0.507620,4078222
2019-06-14,0.506438,0.512002,0.449707,0.480929,0.480929,5124553
2019-06-15,0.481353,0.501494,0.477099,0.479825,0.479825,3314767
2019-06-16,0.479825,0.483819,0.457444,0.465091,0.465091,3815505
2019-06-17,0.465303,0.485786,0.438551,0.440165,0.440165,3715670
2019-06-18,0.439264,0.477938,0.436459,0.473764,0.473764,4171525
2019-06-19,0.472682,0.477530,0.454665,0.457300,0.457300,3684909
2019-06-20,0.457555,0.459470,0.434268,0.436290,0.436290,3123332
2019-06-21,0.436772,0.464899,0.416835,0.423174,0.423174,3790514
2019-06-22,0.424439,0.526146,0.420208,0.476611,0.476611,10094641
2019-06-23,0.477080,0.528021,0.469799,0.479704,0.479704,8441067
2019-06-24,0.479704,0.486878,0.461521,0.467392,0.467392,3288044
2019-06-25,0.467011,0.481542,0.454395,0.475889,0.475889,3744330
2019-06-26,0.475889,0.480869,0.413279,0.430883,0.430883,4722016
2019-06-27,0.430883,0.437557,0.380777,0.391083,0.391083,3422575
2019-06-28,0.391325,0.422117,0.380677,0.421001,0.421001,3938977
2019-06-29,0.420490,0.454429,0.395593,0.429693,0.429693,6644937
2019-06-30,0.429554,0.436654,0.396381,0.397883,0.397883,2924629
2019-07-01,0.397883,0.437030,0.388971,0.403498,0.403498,2785200
2019-07-02,0.403767,0.432376,0.378627,0.412699,0.412699,4694139
2019-07-03,0.412158,0.446934,0.399025,0.428774,0.428774,4247563
2019-07-04,0.429208,0.437075,0.387420,0.390335,0.390335,2527966
2019-07-05,0.390529,0.407829,0.386054,0.393477,0.393477,2478732
2019-07-06,0.392920,0.403378,0.386836,0.389142,0.389142,1803932
2019-07-07,0.388759,0.399804,0.386270,0.398269,0.398269,2005079
2019-07-08,0.398075,0.405449,0.372090,0.375890,0.375890,3020606
2019-07-09,0.375994,0.380442,0.354076,0.362453,0.362453,2446542
2019-07-10,0.362785,0.365957,0.316162,0.326440,0.326440,1965158
2019-07-11,0.326580,0.326580,0.284685,0.291219,0.291219,1598949
2019-07-12,0.291693,0.312362,0.284072,0.309919,0.309919,1692785
2019-07-13,0.310160,0.322129,0.299213,0.309602,0.309602,1793736
2019-07-14,0.309809,0.311036,0.267296,0.268127,0.268127,1358742
2019-07-15,0.267529,0.270694,0.247400,0.260891,0.260891,1501832
2019-07-16,0.260176,0.289194,0.225204,0.227795,0.227795,1612574
2019-07-17,0.227073,0.251843,0.219166,0.240021,0.240021,1417243
2019-07-18,0.240461,0.262529,0.236188,0.256813,0.256813,1921163
2019-07-19,0.256813,0.272880,0.256737,0.262283,0.262283,1248459
2019-07-20,0.261961,0.286833,0.261271,0.267481,0.267481,1189511
2019-07-21,0.267481,0.280940,0.258147,0.270067,0.270067,1714163
2019-07-22,0.270201,0.273602,0.252123,0.258225,0.258225,1531021
2019-07-23,0.258596,0.284710,0.255572,0.266283,0.266283,1455925
2019-07-24,0.266283,0.290453,0.255826,0.283115,0.283115,1833702
2019-07-25,0.283213,0.339743,0.282177,0.286367,0.286367,2830317
2019-07-26,0.286367,0.298706,0.281105,0.289053,0.289053,1875408
2019-07-27,0.289053,0.296591,0.258175,0.258175,0.258175,1109230
2019-07-28,0.257658,0.266552,0.249775,0.265105,0.265105,1042640
2019-07-29,0.265185,0.274993,0.259140,0.263122,0.263122,927302
2019-07-30,0.263156,0.270012,0.258838,0.260726,0.260726,753401
2019-07-31,0.260359,0.268420,0.250210,0.252174,0.252174,913441
2019-08-01,0.252356,0.263778,0.241905,0.244667,0.244667,1447320
2019-08-02,0.244200,0.280166,0.240784,0.245952,0.245952,1788586
2019-08-03,0.245559,0.263335,0.245379,0.248304,0.248304,1159157
2019-08-04,0.248443,0.263690,0.248216,0.259300,0.259300,950465
2019-08-05,0.259162,0.268522,0.246497,0.259829,0.259829,1214139
2019-08-06,0.259622,0.272329,0.254873,0.259532,0.259532,1074490
2019-08-07,0.259457,0.271376,0.248436,0.252465,0.252465,1156484
2019-08-08,0.252465,0.254477,0.227309,0.233103,0.233103,1095257
2019-08-09,0.234136,0.236754,0.210370,0.210408,0.210408,1290036
2019-08-10,0.210408,0.217710,0.204384,0.216279,0.216279,1272959
2019-08-11,0.216083,0.221426,0.210449,0.212442,0.212442,1068724
2019-08-12,0.212718,0.236641,0.208982,0.222797,0.222797,1672850
2019-08-13,0.222496,0.226685,0.212361,0.215262,0.215262,1231656
2019-08-14,0.215260,0.215755,0.191603,0.192469,0.192469,1019033
2019-08-15,0.192679,0.202739,0.183526,0.194551,0.194551,1016491
2019-08-16,0.194401,0.198084,0.187225,0.189735,0.189735,971461
2019-08-17,0.189690,0.199487,0.187616,0.195063,0.195063,920350
2019-08-18,0.195082,0.202033,0.193590,0.195574,0.195574,993370
2019-08-19,0.195683,0.208461,0.194853,0.201236,0.201236,982591
2019-08-20,0.201236,0.205374,0.196153,0.202979,0.202979,824198
2019-08-21,0.202979,0.209580,0.192259,0.205625,0.205625,1260193
2019-08-22,0.205625,0.217956,0.194986,0.207687,0.207687,1339876
2019-08-23,0.207687,0.219414,0.203132,0.216084,0.216084,1241529
2019-08-24,0.216042,0.237394,0.214651,0.237261,0.237261,1599131
2019-08-25,0.237261,0.242986,0.210199,0.211360,0.211360,1667665
2019-08-26,0.211625,0.225823,0.210952,0.218165,0.218165,1147425
2019-08-27,0.217856,0.221201,0.211177,0.212456,0.212456,837204
2019-08-28,0.212459,0.214825,0.188349,0.189010,0.189010,1032975
2019-08-29,0.188970,0.190274,0.180986,0.189014,0.189014,1070039
2019-08-30,0.189014,0.203835,0.188888,0.192277,0.192277,1118840
2019-08-31,0.192309,0.213820,0.191370,0.213555,0.213555,931748
2019-09-01,0.211810,0.214978,0.198300,0.199333,0.199333,1685660
2019-09-02,0.199328,0.203426,0.190809,0.195821,0.195821,874968
2019-09-03,0.195615,0.202799,0.193707,0.196371,0.196371,836786
2019-09-04,0.196555,0.203292,0.192632,0.196255,0.196255,744128
2019-09-05,0.196162,0.198610,0.186604,0.187178,0.187178,1148665
2019-09-06,0.187178,0.189581,0.166073,0.167631,0.167631,1697583
2019-09-07,0.167776,0.181140,0.166684,0.177432,0.177432,1159790
2019-09-08,0.177424,0.182630,0.176029,0.176624,0.176624,1154828
2019-09-09,0.176624,0.189922,0.168395,0.182444,0.182444,1542888
2019-09-10,0.182223,0.199560,0.182223,0.191107,0.191107,1722282
2019-09-11,0.191133,0.195295,0.169725,0.170019,0.170019,1468050
2019-09-12,0.170065,0.184127,0.167685,0.181906,0.181906,1274386
2019-09-13,0.181793,0.182207,0.176203,0.178785,0.178785,1042566
2019-09-14,0.178758,0.184225,0.177217,0.182569,0.182569,787536
2019-09-15,0.182922,0.187620,0.181030,0.186593,0.186593,1015358
2019-09-16,0.186544,0.189022,0.177881,0.181973,0.181973,1205323
2019-09-17,0.182015,0.193771,0.181093,0.191658,0.191658,1266307
2019-09-18,0.191344,0.206194,0.191117,0.205871,0.205871,1484737
2019-09-19,0.205612,0.205730,0.187686,0.201433,0.201433,1419928
2019-09-20,0.201648,0.213544,0.199903,0.206189,0.206189,1420087
2019-09-21,0.206065,0.208925,0.202133,0.207329,0.207329,1254836
2019-09-22,0.207616,0.248489,0.200659,0.235502,0.235502,3697969
2019-09-23,0.235701,0.247586,0.200657,0.201247,0.201247,2379834
2019-09-24,0.201260,0.213301,0.151897,0.158925,0.158925,1583662
2019-09-25,0.159116,0.170130,0.152810,0.167435,0.167435,867335
2019-09-26,0.167742,0.187144,0.164538,0.174485,0.174485,1434654
2019-09-27,0.174442,0.206175,0.166198,0.184072,0.184072,4000345
2019-09-28,0.184087,0.191389,0.180434,0.184718,0.184718,1936676
2019-09-29,0.185243,0.227568,0.169994,0.221632,0.221632,12880850
2019-09-30,0.221628,0.221785,0.196894,0.206952,0.206952,3814277
2019-10-01,0.207152,0.225391,0.195133,0.213360,0.213360,5303073
2019-10-02,0.213360,0.214939,0.192039,0.201468,0.201468,1876232
2019-10-03,0.201071,0.210369,0.196343,0.202288,0.202288,2120086
2019-10-04,0.202221,0.207578,0.198787,0.205090,0.205090,1986985
2019-10-05,0.205090,0.210344,0.196348,0.202661,0.202661,1613871
2019-10-06,0.202794,0.210463,0.194141,0.209034,0.209034,2434259
2019-10-07,0.208916,0.218863,0.201950,0.216162,0.216162,2411923
2019-10-08,0.216063,0.218534,0.206629,0.218534,0.218534,2684993
2019-10-09,0.218534,0.233160,0.216679,0.227888,0.227888,11834170
2019-10-10,0.228038,0.265888,0.219530,0.238756,0.238756,15936125
2019-10-11,0.239382,0.239382,0.202984,0.208540,0.208540,2918559
2019-10-12,0.208540,0.210014,0.189234,0.191851,0.191851,1499216
2019-10-13,0.191881,0.202994,0.191533,0.199052,0.199052,1760700
2019-10-14,0.199052,0.206105,0.198505,0.205809,0.205809,1519447
2019-10-15,0.206121,0.228669,0.203259,0.221195,0.221195,26354688
2019-10-16,0.221194,0.226292,0.183099,0.213163,0.213163,11778664
2019-10-17,0.213224,0.213860,0.177163,0.180426,0.180426,1368171
2019-10-18,0.180426,0.180856,0.166286,0.169145,0.169145,1207257
2019-10-19,0.169120,0.185788,0.168410,0.181285,0.181285,1606692
2019-10-20,0.181208,0.182594,0.178349,0.181156,0.181156,1109577
2019-10-21,0.181240,0.216407,0.179692,0.213873,0.213873,12862318
2019-10-22,0.213858,0.217745,0.187402,0.187402,0.187402,1424143
2019-10-23,0.187396,0.187516,0.163976,0.170954,0.170954,1403169
2019-10-24,0.170954,0.178406,0.168343,0.177847,0.177847,1331356
2019-10-25,0.177847,0.189158,0.172706,0.189101,0.189101,1758649
2019-10-26,0.189482,0.190883,0.170539,0.175626,0.175626,1361223
2019-10-27,0.175674,0.184349,0.165473,0.180240,0.180240,1263410
2019-10-28,0.180191,0.202877,0.177017,0.202117,0.202117,4207944
2019-10-29,0.202108,0.209585,0.185265,0.206772,0.206772,5657343
2019-10-30,0.206800,0.207245,0.180069,0.184207,0.184207,1430436
2019-10-31,0.183986,0.192116,0.178012,0.182689,0.182689,1211451
2019-11-01,0.182706,0.184881,0.179398,0.183159,0.183159,1167667
2019-11-02,0.183115,0.187328,0.182820,0.185346,0.185346,1034759
2019-11-03,0.185465,0.191834,0.184871,0.189218,0.189218,1138865
2019-11-04,0.189088,0.193154,0.186353,0.189988,0.189988,1120050
2019-11-05,0.189988,0.191633,0.184603,0.190135,0.190135,1326852
2019-11-06,0.190108,0.192353,0.185884,0.188918,0.188918,1601812
2019-11-07,0.188876,0.192950,0.183323,0.190550,0.190550,1790389
2019-11-08,0.190480,0.191044,0.172571,0.177869,0.177869,1109155
2019-11-09,0.177879,0.180590,0.177030,0.180410,0.180410,1048546
2019-11-10,0.180361,0.185717,0.178041,0.183902,0.183902,1204128
2019-11-11,0.183831,0.185936,0.176406,0.183060,0.183060,1269123
2019-11-12,0.183170,0.184307,0.179877,0.181328,0.181328,1059996
2019-11-13,0.181405,0.186420,0.180956,0.183678,0.183678,627228
2019-11-14,0.183781,0.185101,0.179488,0.182178,0.182178,735725
2019-11-15,0.182340,0.182806,0.176926,0.178563,0.178563,960809
2019-11-16,0.178635,0.181505,0.178010,0.181110,0.181110,707256
2019-11-17,0.181110,0.192934,0.179719,0.188394,0.188394,1298993
2019-11-18,0.188567,0.190003,0.169700,0.173985,0.173985,1124185
2019-11-19,0.173985,0.178145,0.168020,0.172192,0.172192,1156312
2019-11-20,0.172192,0.178947,0.171888,0.173070,0.173070,1396352
2019-11-21,0.172899,0.173774,0.152465,0.155517,0.155517,998416
2019-11-22,0.155517,0.157861,0.135115,0.145353,0.145353,546747
2019-11-23,0.145337,0.150736,0.141846,0.149842,0.149842,732728
2019-11-24,0.149892,0.151180,0.139434,0.139434,0.139434,802639
2019-11-25,0.139036,0.151425,0.124116,0.146465,0.146465,2881910
2019-11-26,0.146420,0.192591,0.145525,0.192556,0.192556,30998493
2019-11-27,0.191663,0.197009,0.163102,0.164027,0.164027,4390739
2019-11-28,0.164695,0.169645,0.160313,0.161392,0.161392,3465617
2019-11-29,0.161420,0.167809,0.160538,0.164187,0.164187,3057447
2019-11-30,0.164434,0.167548,0.157651,0.160246,0.160246,2521610
2019-12-01,0.160163,0.162121,0.154020,0.158733,0.158733,2794682
2019-12-02,0.158703,0.161044,0.152313,0.153100,0.153100,2812817
2019-12-03,0.153100,0.157957,0.148627,0.155158,0.155158,2992947
2019-12-04,0.155135,0.157781,0.146626,0.150204,0.150204,2758624
2019-12-05,0.149942,0.163435,0.148374,0.158910,0.158910,4010264
2019-12-06,0.158938,0.160477,0.155579,0.160012,0.160012,3391493
2019-12-07,0.160022,0.165843,0.157346,0.163949,0.163949,3998128
2019-12-08,0.163954,0.167850,0.160850,0.164374,0.164374,3591022
2019-12-09,0.164332,0.167585,0.160199,0.163664,0.163664,3835647
2019-12-10,0.163720,0.165300,0.135560,0.138269,0.138269,4107552
2019-12-11,0.138409,0.149552,0.137770,0.141389,0.141389,3300310
2019-12-12,0.141389,0.155657,0.137414,0.140992,0.140992,4490607
2019-12-13,0.141102,0.147574,0.138808,0.144628,0.144628,2905272
2019-12-14,0.144622,0.145842,0.136509,0.140333,0.140333,2698527
2019-12-15,0.139711,0.145002,0.137170,0.143684,0.143684,2919675
2019-12-16,0.142749,0.146355,0.134061,0.135693,0.135693,3269343
2019-12-17,0.135693,0.140493,0.119852,0.121863,0.121863,3463879
2019-12-18,0.121863,0.138882,0.117211,0.138882,0.138882,3703509
2019-12-19,0.138882,0.141792,0.128928,0.132793,0.132793,3947082
2019-12-20,0.132793,0.136615,0.131112,0.134445,0.134445,2510252
2019-12-21,0.134387,0.137265,0.132183,0.135115,0.135115,2733034
2019-12-22,0.134992,0.138504,0.134250,0.135628,0.135628,2417755
2019-12-23,0.135628,0.142421,0.131311,0.131781,0.131781,2790705
2019-12-24,0.131796,0.135205,0.130650,0.132677,0.132677,2220147
2019-12-25,0.132550,0.133250,0.129224,0.130491,0.130491,2346764
2019-12-26,0.130491,0.135475,0.128527,0.130632,0.130632,2424212
2019-12-27,0.130628,0.137989,0.130229,0.137009,0.137009,2828530
2019-12-28,0.137079,0.138561,0.134544,0.134545,0.134545,2402681
2019-12-29,0.134588,0.138772,0.133107,0.133763,0.133763,2017398
2019-12-30,0.133763,0.136621,0.132340,0.133558,0.133558,2193566
2019-12-31,0.133473,0.136503,0.128512,0.128533,0.128533,2300574
2020-01-01,0.128533,0.134627,0.128132,0.132821,0.132821,2448971
2020-01-02,0.132142,0.133024,0.125548,0.126996,0.126996,2972615
2020-01-03,0.126733,0.135610,0.125111,0.134106,0.134106,4035977
2020-01-04,0.134342,0.138971,0.132777,0.136011,0.136011,3689723
2020-01-05,0.136089,0.138282,0.133991,0.134742,0.134742,3026775
2020-01-06,0.134823,0.136325,0.130553,0.134674,0.134674,3332614
2020-01-07,0.134659,0.136514,0.126192,0.127849,0.127849,3425830
2020-01-08,0.126595,0.127376,0.120121,0.121573,0.121573,3480973
2020-01-09,0.121960,0.126239,0.119478,0.121948,0.121948,2906240
2020-01-10,0.122047,0.122047,0.116414,0.118344,0.118344,2298107
2020-01-11,0.118964,0.122929,0.116890,0.119092,0.119092,2521733
2020-01-12,0.118752,0.133375,0.118307,0.125525,0.125525,2958482
2020-01-13,0.125619,0.128363,0.119377,0.120661,0.120661,3092434
2020-01-14,0.120842,0.122788,0.116653,0.121452,0.121452,2986823
2020-01-15,0.121595,0.128497,0.117589,0.124592,0.124592,3066257
2020-01-16,0.124620,0.127217,0.121766,0.124201,0.124201,3110867
2020-01-17,0.124212,0.128673,0.121377,0.126930,0.126930,2426075
2020-01-18,0.126945,0.147799,0.124137,0.143275,0.143275,4989524
2020-01-19,0.143248,0.143570,0.125763,0.127179,0.127179,4083561
2020-01-20,0.127151,0.128049,0.121171,0.124705,0.124705,3017655
2020-01-21,0.125094,0.127013,0.119496,0.122592,0.122592,2744422
2020-01-22,0.123295,0.126195,0.120728,0.124675,0.124675,2763383
2020-01-23,0.124603,0.125647,0.116355,0.119474,0.119474,2620588
